text,sentiment
biarkan bintang yang berbicara,0
"saya, kecewa dengan sistem pengerjaan untuk di dikirim ke jasa pengiriman nya. menyediakan ya yakin esok sampai tapi disamakan reguler bukan salah kurir ini seller yang tidak segera mungkin menindak harusnya prioritaskan barang satu hari menjadi 2 entah sengaja apa yang buruk menurut selamat 2rb bisa anda claim karena mereka berhasil 1 paket lumayan buat tambah omset itu jika memang dan membuat kekacauan cukup menyedihkan tetapi ya semoga kedepan lebih baik lagi maaf pengalaman terburuk",0
"barang standar, sesuai dengan harga nya",0
ternyata hanya sablon aja dilogo,0
bahan tipis sekali. semoga kuat saja,0
"barang dikirim sangat cepat. komunikasi yang baik tidak tahan lama, lebih pakai di dalam",0
terlalu lama mulai tanggal baru sampainya hampir setengah bulan,0
"tidak puas, saya dirugikan kualitas barang terima sangat buruk",0
"ukuran yang dikirim tidak sesuai, malah diminta seperti ditulis ulang",0
model pesanan sesuai tapi kualitas barang yang ditampilkan dengan diterima jauh sekali kasar,0
kurang bagus karena tidak kena klipnya jadi kencang,0
sepertinya salah dikirim saya pesan size pria di chat c 2. tidak cukup buat sneaker mau dikembalikan ini bagaimana ongkos kirim mahal kamu,0
"tali sepatunya belang, saya tidak suka dan sesuai pesanan nmr. 4 dikirim",0
"barang sih oke saya pesan navy size 4 yang dikirim hitam, dan packing nya tidak rapi",0
"barang sudah diterima, hanya saja kecewa dengan pengirimannya yang lama",0
tidak ada talinya warna juga kurang sesuai,0
lem nya kurang rapi dan enteng banget,0
"tidak good kualitas, even close.",0
"speaker tidak jelas, jadi belum bisa dipakai",0
"paketnya sudah sampai, kecewa pantas saja saja murah bukan samsung asli",0
"beli 2 biji, 22 patah di yang sama bagian pertemuan per dengan suction.",0
"barang sesuai deskripsi tetapi tidak bisa menempel pada interior mobil yang bergelombang, kualitas plastik juga meragukan.",0
saya pikir bahannya bagus. tetapi ya sudahlah orang harganya juga tidak mahal kalau kawan punya selera yang lebih saya sarankan untuk berfikir kembali mengambil produk ini karena memang pas pas-pasan maklum ada harga kualitas,0
"kualitas barang rendah tetapi ya sesuai harganya, juga datang dengan kondisi kaca pecah.",0
bal head nya tidak bisa mengunci sama sekali.,0
tidak memuaskan dan komplain lama respons.,0
cek dlu bos. gerigi penahan nya kok lepas terus yang ada malah handphone jatuh,0
barang kasar banget dan tidak sesuai dengan foto,0
kagak pas di motor ninja fi. sama polygon stratos,0
dikirim barang nya sudah rusak. dikomplain malah tidak terima makiamp dan menghina pembeli,0
buat dewasa bukan anak kebesaran,0
barang rusak dikirim,0
warna tidak sama dengan gambar. terima kasih,0
"pengaitnya tidak kuat, gampang goyang jadi jatuh. saya kasih lem korea buat perekatnya lagi dibiarkan tidak mudah-mudahan",0
penjual tidak responsif. item dalam box lengkap bisa di gunakan tidak recommended seller,0
pengirimannya terlalu lama. tidak rekomendasi deh,0
tidak sesuai gambar.,0
handphone rusak tidak bisa dipakai sama sekali.,0
bintang yang menilai semua.,0
baterai handphone tidak original dan cepat habis atau lowbat,0
"agak kecewa sama barang yang dipesan, ditanya warna merah katanya siap tapi dikirim hitam",0
"baterai baru sehari sudah bau gosong, untung tidak meledak",0
"produk buruk. tidak bisa dipakai, buang tempat sampah casing terbuka dan sim terbaca mending beli 2nd dari ini",0
casing tidak nempel baterai drop. apes,0
tombol atas nya tidak berfungsi,0
"barang kualitas ya. kurang berfungsi, tidak bisa baca memori tidak bluetooth tadinya saya pikir asli ternyata bukan",0
kualitasnya tidak sesuai dengan merek nya,0
"barang yang saya terima bukan original nokia, kecewa.",0
"barang rusak semua, handphone china bener payah sesuai harga kualitas jelek maklum lah beda 2x lipat dengan yang asli.",0
baterai nya cepat habis. bukan seperti nokia yang terdahulu,0
barang udah sampai kemarin,0
"beli 2 dan 1 nya tidak bisa digunakan, alias rusak.",0
"tulisan supercopy atau replika sebaiknya ditulis lebih jelas lagi, ditambahkan di nama produk kecuali jika memang mengincar juga pembeli yang kurang cermat seperti saya p",0
suara nya jelek banget. menerima maupun telepon baterainya juga tidak di pakai sehari habis keypad susah,0
casnya tidak bisa ngisi dan baterai nya cepat habis,0
"sangat kecewa, .",0
tidak sesuai. pesan warna biru dikirim merah,0
"barang sesuai deskripsi. dari sisi fungsional, kualitas kurang baik mungkin karena ini harganya murah lampu keypad hanya menyala sebagian baterai longgar sehingga harus diganjal saya pakai kertas agar dapat berfungsi tahan 1 hari pagi malam suara kalau layanan toko cukup",0
pengiriman cepat hanya hpx tidak bisa putar musik dan tombol tombol kurang bagus,0
handphone mati tidak bisa digunakan,0
barang tidak bisa berfungsi dengan baik.,0
"produk mengecewakan, kualitas barang jelek",0
baterai handphone cepat habis alias boros,0
"beli 3 produk, 2 biji baterai nya bocor 1 enggak bisa di pengisian daya mau dikirim balik ongkir dll susah",0
"baterai ngedrop tiap 6jam habis padahal cuma stand by, paketan isinya HP dan cas tidak ada dusbuk.",0
"barang yang dikirim warna tidak sesuai dengan pemesanan, sangat berkualitas",0
baterai nya cepat habis.,0
beli 5 unit handphone disini: di sini tidak ada yang satupun bagus. penjual bohong minta solusi,0
"handphone yang datang kalau telepon tidak ada suaranya, kecewa sekali",0
produknya palsu mudah-mudahan rusak,0
pengiriman nya lama sekali,0
barang banyak cacatnya dikomplain lambat nunggu habis garansinya pokoknya tidak usah dibeli,0
"barang sampah bukan nokia ini, kalau jualan yang bener kamu. HP-nya suka mati sendiri",0
di deskripsi nya ditambahkan barang replika dibiarkan tidak kecewa pembeli. tombol pada jeblos saya,0
cuma bertahan 3 Hari charger nya,0
paket dibungkus dengan rapi. dan bagus semoga unit nya sebagus packaging,0
"baru 3 hari mati, mau diretur tidak direspons. bukan nokia",0
tidak ada sinyal nya udah mencoba pakai kartu apa pun.,0
"pesanan nya warna biru tapi di dikirim hitam, untung cuma handphone murah",0
karuan beli produk china saja. barangnya parah enteng kayak kerupuk suara speaker layar mainan bocah,0
tidak sesuai dengan apa yang di terangkan mirip seperti handphone china,0
terima kasih banyak o tapi barang tidak original,0
"kacanya retak, seperti handphone second",0
"handphone tidak bisa mengeluarkan suara dering, baterai drop. jelek sekali charger meledak",0
"tidak bisa untuk nelepon, cuma cek pulsa doang. mau minta tukar",0
handphone mati saat penggunaan pertama. dan tidak mau nyala lagi,0
agan kenapa setelah di pemasangan kartu handphone gg nyala malah kedap kedip melulu,0
"jual barang palsu, di keterangan tidak kasih. tahu begitu jadi transfer deh tidak recommended",0
"bluetooth tidak bisa ketemu sama handphone lain, menemukan. menu musik baca lagi yang ada di memori walau sudah refresh",0
"baterai belum di pakai sudah habis alias drop belum di pakai, padahal pengisi daya. sejam udah",0
lumayan bagus walau masih agak telat pengiriman,0
"baterai tidak awet, barang ringkih",0
"pesan warna merah, dikirim biru sangat mengecewakan",0
"handphone ringkih rusak, antara nokia atau replika",0
kok baterai nya boros banget ya. atau sinyal tidak muncul,0
"untuk mendengarkan radio. earphone, tidak berfungsi sudah coba pakai handsfree 3 buah satu pun ada yang terdengar saya mohon kedepan nya lebih teliti sebelum mengirim barangnya terima kasih",0
"apa hanya saya saja ya yang merasa kalau handphone ini terasa sangat ringkih, padahal setahu nokia itu build qualitynya bagus agak kecewa sih tetapi semoga barangnya awet",0
ringan seperti handphone speaker telepon rusak,0
"baterai drop, susah di pengisian daya karena bermasalah",0
handphone nya gampang mati sendiri adapun saya tanya ternyata rekondisi. cuma ganti casing barangnya bukan original nokia charger maupun baterainya semoga sukses jualannya,0
"baterai cepat habis, lampu keypad tidak nyala semua.",0
kelamaan pengiriman barang,0
"beda sama nokia yang beli di counter handphone, kualitas jauh",0
hati pengisi daya tidak berfungsi sama sekali,0
pengiriman sangat lama untuk daerah jakarta,0
kecewa berat. lebih layak jadi handphone mainan,0
"HP-nya memulai ulang terus, nokia cap apa ini? tidak sesuai dengan yang di harapkan",0
"barang sampai di packing rapi. tapi kualitas sangat kurang, saat telepon kecil suaranya padahal volume udah maksimal pemasangan headset juga suka mati jika sentuh produk masih belum bisa recommend",0
bos kenapa jaringannya tidak konek ketika sudah masuk sim card? bagaimana solusinya,0
"pengiriman lama pakai banget, pas datang handphone seperti kegores di layar speaker pecah suara telepon kecil padahal sudah maksimal pengaturan colokan headset gram bisa terpakai. Rekomendasi",0
tidak sesuai warna deskripsi yang disepakati,0
produk sangat buruk. tidak bisa buat telepon dinyalakan menit mati lagi,0
maaf barang untuk slot sim card 1 tidak bisa koneksi terhubung jaringan. baterai sudah diisi daya cepat habis kalau mau diretur bisa tidak ya terima kasih,0
"handphone bekas atau palsu ya? . semoga usahanya berkah, amin",0
tidak sama dengan gambar,0
agan kok gabilang kalau ini palsu. dikira harganya murah karena keluar model baru,0
warna yang di pesan tidak sesuai,0
"produk belum memuaskan, tapi tetap bekerja dengan baik",0
handphone tiruan yang sama cuma bentuk merek saja isi nya zonk,0
speaker teleponnya rusak ya agan. terima kasih,0
handphone tidak berfungsi sama sekali,0
"beli 2pc, 1 ok lagi suara masuk ada keluar tidak. tidak di cek barang nya sebelum dikirim",0
produk baru seminggu sudah mati. bagaimana sih,0
handphone rusak pedagang diam,0
"tidak bisa nyala, HP-nya tidak mau",0
"produk untuk handphone nya baik dan bisa nyala, hanya saja chargernya tidak rusak karena pakai charger yang lain. kemungkinan bermasalah saya kecewa",0
"respons cepat, tapi sayang casing bagian belakang ada yang pecah",0
"baterainya boros, cukup pertama dan terakhir. terima kasih agan sukses selalu",0
pengiriman lambat. sabtu pagi transaksi selasa malam barusan sampai lemot,0
barang jelek. casing tidak original speaker pecah ini asli samsung apa casingnya saja yang,0
kualitas mengecewakan langsung rusak,0
kecewa dengan handphone nya. ternyata suara nada dering aneh tidak layaknya samsung,0
handphone cepat rusak dan yang jual toko tidak bertanggung jawab sangat kecewa sekali. hati dengan ini ada ditanggung jawabnya,0
kurang respons kalau ada kendala barang nya kedepan coba pelayanan lebih mantap lagi,0
"barang rekondisi, tidak dicantumkan pada deskripsi",0
"sangat mengecewakan, handphone nya seperti palsu dan bukan baru tidak ada kitabnya.",0
barang kurang lengkap tidak ada handsfree-nya,0
pengiriman lama. fitur barang tidak sesuai dengan yang asli,0
"saya beli handphone ini penjualnya langsung dikirim ke tempat bibi di sumatera. menurut beliau, baru sehari dipakai sudah tidak bisa diisi daya pas dicek servis dibilang kalau samsung palsu mengecewakan mana 2 buah pula",0
"respons cepat tetapi sampainya lama, barang bagus ada retaknya sangat di sayangkan.",0
"speaker tidak berfungsi. kalau telepon atau di kedengaran suara juga kadang nada sibuk handphone sedang tidak gunakan, ke lain nyambung bisa pulsa banyak over all kecewa",0
"barang di dikirim salah warna sudah dikembalikan uang ribu, selanjutnya setelah check ternyata itu yang dikirim redmi note 4 bukan 4x harusnya cpu helio deca core 2. Qualcomm snapdragon octa maksimum 0 ghz jadi? kadung deh mau refund juga repot",0
barang sesuai dengan pesanan,0
ya yang hitam suara pecah.,0
"barang sangat amat jelek, baterai tidak bagus dan handphone bisa berfungsi dengan baik padahal baru dibeli.",0
"tampilan layar buram agan, jauh beda dengan yang original.",0
"pengiriman cepat sih, cuma pertama kali di pengisi daya baterai tidak gerak. buat ganjal lemari es saja",0
casingnya masa beda terus meletuk lagi _ bikin listrik turun,0
"barangnya tidak sesuai harapan, payah",0
ukuran tidak sesuai dengan handphone nya,0
barang mau saya refund karena di handphone tidak cukup. eh malah jawab seller alamat lengkap komplain,0
"kaitan tempat handphone dan gagangnya tidak klik, agak ngeri untuk di jalan bisa lepas.",0
buat menaruh HP-nya agak kecil. padahal sudah pesanan yang besar malah di kasih segini rada kecewa sama pelayanannya,0
"pengaitnya patah 1, di cari dalam box tidak ada patahannya berarti murni dari seller kacau harganya lumayan tetapi sia-sia beli anggap saja sedekah sudah atau sellernya berkah",0
"harus di powerglue, cuma nyantol doang tidak ngehold.",0
ini kok tidak bisa ya di pemasangan spion motor matic kakak. lubang nya kecil kurang besar buat,0
"tidak muat di pemasangan spion honda beat pop, gampang copot bukan anti copet",0
pemesanan. yang satu mati total tidak bisa hidup,0
lama pengirimannya,0
"macet, suara nya pecah gram enak di dengar",0
sangat buruk padahal disitu pengirimannya sehari nyampainya seminggu,0
"penyok lagi bos mic-nya. yang penting bisa bunyi ini kali ke 2 saya pemesanan kecewa, tahu tunggu pertama datang dulu",0
"barang yang di dikirim tidak sesuai, kirimnya harga murah. tetapi okelah uang sisanya udah dikembalikan",0
tolong setiap pengiriman di cek keberadaannya. Terima Kasih,0
barang yang dikirim rusak.,0
"barang kosong tetapi uang kembali kok, Terima Kasih. hanya mungkin kedepan boleh ada interaksi sedikit sama konsumen sekedar menanyakan apa mau ganti atau tidak kalau karena overload dengan pesanan lain jadi tidak waktu konfirmasi ya itu mah resiko jualan saran lho anyway agan",0
barang tidak tertulis jabra seperti gbr beli putih dan gold diberi warna semua kurang bagus suaranya,0
otg saja bukan hitam tetapi emas. minus parah ini sistem operasi mana dikoneksikan bkin handphone mati,0
pesanan 4 barang yang sampai 2. walau pun di refund cash tetapi harusnya ada konfirmasi dulu,0
tidak ada barang mohon diperbaiki pelayanannya. hargai pembeli jangan asal dikirim pesanan kalau ada atau sesuai bertanya dulu seharusnya masih mau,0
gunting kuku kurang tajam jepitan uban juga,0
coil brush nya belum dikirim,0
barang produknya cacat atau memiliki retakan,0
kasih 2 ya karena mereknya beda sama keterangan,0
"kualitas barang tidak ada masalah. tetapi ini kan karakter ya sedih, yang dimau karena strawberrynya kirimnya beda jadi harus cari lagi mungkin penting dibayar atau semoga saya salah tapi tidak menutup kemungkinan kedepannya lebih baik cek dan ricek pemesanan masuk sebagaimana dikirim agar berkah untuk penjual maupun pembeli amin",0
"segel sudah ada terbuka, dicek kurang gel nya kagak ada ya",0
barang yang dikirim tidak sesuai pesanan dan gambar. padahal udah tanya mana sedia sudah pesan tertera tapi dikasihnya asal saja,0
tidak mirip sama foto. cuma warna kuning polos semua kecewa,0
saya salah beli. jadi tidak bisa kasih bintang 5 terpakai barang nya,0
kecewa banget. barang yang datang bukan seharusnya saya udah konfirmasi dari barang hari kamis tapi diabaikan setelah 2 dan mengeluh kenapa chat baru jwb disuruh dikirim balik saja salah nanti beli dikirim ulang tolong deh kemana dari lalu mau paling lambat tgl: tanggal september masalah tidak tgg ongkos kirim terserah bagaimana cr nya tunggu sampai kalau ini jadi milik toh dari depok ke jagakarsa jauh bisa pakai gojek,0
direfund cash adapun sudah diterima.,0
tidak dikirim barangnya. walau sudah dikasih penggantian uang tapi pelanggan kecewa karena ada info sebelumnya,0
barang sesuai sih. tapi pas dinyalakan alarmnya langsung hidup baterai juga dapat yang udah lambat bahan ringkih alhasil cuma jadi gantungan kunci biasanya ya harga segitu tidak bisa mengharap lebih lah,0
kok yang 2 biji baterainya sudah habis,0
ini pesanannya kok dikirim model lain tidak sesuai gambar,0
